MQ3,MQ2,MQ6,MQ5,MQ135,MQ4,MQ8,MQ9,HUM,TEMPC,TEMPF,TARGET
579,3436,1908,2095,790,611,1377,2383,"55.30
%",29.5,85.1,6
579,3486,1909,2087,800,613,1383,2378,"55.50
%",29.5,85.1,6
586,3479,1904,2093,788,615,1402,2382,"55.50
%",29.5,85.1,6
580,3472,1929,2116,785,615,1413,2397,"55.00
%",29.5,85.1,6
565,3440,1905,2081,784,608,1378,2366,"55.00
%",29.5,85.1,6
549,3471,1888,2078,789,613,1392,2375,"54.80
%",29.5,85.1,6
529,3370,1904,2081,793,624,1392,2378,"54.80
%",29.5,85.1,6
523,3338,1905,2096,784,622,1385,2384,"55.90
%",29.5,85.1,6
525,3363,1926,2117,833,624,1386,2395,"55.90
%",29.5,85.1,6
518,3327,1916,2105,830,641,1386,2397,"58.80
%",29.5,85.1,6
508,3279,1920,2111,817,637,1405,2385,"58.80
%",29.5,85.1,6
528,3291,1919,2118,826,646,1441,2388,"61.30
%",29.4,84.92,6
539,3328,1915,2108,826,647,1409,2384,"61.30
%",29.4,84.92,6
551,3319,1909,2099,821,647,1429,2403,"61.10
%",29.4,84.92,6
546,3344,1905,2092,820,641,1423,2383,"61.10
%",29.4,84.92,6
549,3367,1904,2062,814,633,1415,2385,"58.50
%",29.4,84.92,6
558,3399,1905,2255,819,637,1411,2370,"58.50
%",29.4,84.92,6
596,3603,1881,2107,805,631,1425,2419,"57.10
%",29.3,84.74,6
592,3569,1893,2092,802,625,1415,2299,"57.10
%",29.3,84.74,6
583,3537,1886,2047,794,623,1394,2383,"56.20
%",29.3,84.74,6
565,3534,1878,2071,791,624,1392,2378,"56.20
%",29.3,84.74,6
555,3536,1883,2098,767,611,1392,2379,"56.30
%",29.3,84.74,6
539,3519,1885,2087,784,605,1383,2383,"56.30
%",29.3,84.74,6
533,3557,1883,2093,787,606,1389,2385,"55.80
%",29.3,84.74,6
522,3597,1881,2095,787,603,1381,2369,"55.80
%",29.3,84.74,6
509,3602,1889,2094,785,599,1376,2275,"55.80
%",29.3,84.74,6
510,3568,1866,2092,779,593,1374,2374,"55.80
%",29.3,84.74,6
509,3559,1913,2141,783,595,1393,2403,"56.40
%",29.2,84.56,6
549,3553,1902,2093,758,592,1377,2385,"56.40
%",29.2,84.56,6
581,3647,1898,2096,832,592,1367,2370,"55.70
%",29.2,84.56,6
605,3685,1904,2093,782,596,1365,2381,"55.70
%",29.2,84.56,6
603,3734,1903,2091,781,599,1365,2368,"56.50
%",29.2,84.56,6
598,3729,1901,2085,784,606,1377,2377,"56.50
%",29.2,84.56,6
599,3698,1904,2089,774,601,1385,2366,"57.60
%",29.2,84.56,6
611,3677,1905,2093,784,609,1390,2435,"57.60
%",29.2,84.56,6
617,3691,1936,2112,784,608,1389,2381,"58.20
%",29.1,84.38,6
626,3728,1906,2103,786,613,1403,2368,"58.20
%",29.1,84.38,6
633,3773,1909,2101,767,612,1393,2384,"59.20
%",29.1,84.38,6
637,3751,1904,2106,788,614,1390,2381,"59.20
%",29.1,84.38,6
627,3727,1904,2096,791,621,1405,2389,"60.40
%",29.1,84.38,6
647,3821,1914,2127,809,624,1398,2391,"60.40
%",29.1,84.38,6
639,3845,1919,2127,816,635,1406,2417,"62.50
%",29.1,84.38,6
627,3851,1915,2121,810,635,1413,2363,"62.50
%",29.1,84.38,6
624,3895,1909,2115,807,631,1409,2403,"63.40
%",29.1,84.38,6
602,3845,1904,2081,811,629,1402,2377,"63.40
%",29.1,84.38,6
593,3799,1906,2113,842,638,1392,2384,"63.30
%",29.1,84.38,6
587,3803,1911,2109,805,627,1412,2387,"63.30
%",29.1,84.38,6
595,3783,1895,2099,805,630,1417,2389,"63.40
%",29.1,84.38,6
606,3747,1899,2107,805,633,1424,2385,"63.40
%",29.1,84.38,6
618,3760,1901,2107,807,626,1408,2384,"61.50
%",29.1,84.38,6
624,3786,1879,2099,809,636,1415,2369,"61.50
%",29.1,84.38,6
618,3798,1903,2126,814,633,1423,2410,"60.50
%",29,84.2,6
622,3811,1898,2112,805,639,1407,2397,"60.50
%",29,84.2,6
610,3805,1902,2107,803,624,1406,2387,"58.80
%",29,84.2,6
617,3759,1905,2096,783,628,1393,2398,"58.80
%",29,84.2,6
617,3758,1907,2112,799,624,1399,2385,"57.70
%",29,84.2,6
619,3728,1905,2105,797,624,1397,2391,"57.70
%",29,84.2,6
595,3715,1903,2106,793,619,1398,2391,"58.30
%",29,84.2,6
590,3835,1878,2109,797,624,1392,2367,"58.30
%",29,84.2,6
597,3710,1893,2014,801,624,1392,2386,"57.90
%",29,84.2,6
591,3679,1890,2097,792,618,1399,2383,"57.90
%",29,84.2,6
602,3697,1899,2107,800,619,1393,2379,"58.60
%",28.9,84.02,6
589,3699,1886,2096,789,617,1386,2373,"58.60
%",28.9,84.02,6
592,3701,1887,2080,786,613,1391,2378,"57.90
%",28.9,84.02,6
587,3706,1887,2091,786,611,1392,2373,"57.90
%",28.9,84.02,6
583,3682,1887,2096,787,612,1389,2374,"56.50
%",28.9,84.02,6
581,3728,1906,2116,782,609,1410,2398,"56.50
%",28.9,84.02,6
575,3648,1889,2079,781,607,1392,2385,"56.00
%",28.9,84.02,6
571,3663,1890,2085,775,608,1395,2370,"56.00
%",28.9,84.02,6
521,3651,1892,2096,783,604,1385,2359,"56.40
%",28.9,84.02,6
560,3650,1889,2091,783,602,1378,2366,"56.40
%",28.9,84.02,6
558,3607,1888,2089,777,610,1391,2369,"56.40
%",28.8,83.84,6
558,3595,1893,2093,771,598,1371,2368,"56.40
%",28.8,83.84,6
555,3578,1886,2091,781,594,1367,2374,"56.10
%",28.9,84.02,6
560,3551,1899,2086,774,591,1361,2349,"56.10
%",28.9,84.02,6
567,3617,1904,2109,775,593,1360,2361,"56.00
%",28.8,83.84,6
575,3648,1899,2112,778,593,1333,2367,"56.00
%",28.8,83.84,6
610,3650,1897,2079,775,593,1367,2352,"55.60
%",28.8,83.84,6
563,3626,1904,2073,774,598,1374,2345,"55.60
%",28.8,83.84,6
575,3617,1911,2086,769,594,1369,2349,"55.70
%",28.8,83.84,6
560,3562,1899,2074,779,594,1366,2352,"55.70
%",28.8,83.84,6
556,3597,1911,2082,777,592,1369,2362,"56.20
%",28.8,83.84,6
559,3598,1903,2085,781,593,1366,2339,"56.20
%",28.8,83.84,6
586,3581,1902,2068,778,577,1380,2350,"58.30
%",28.8,83.84,6
590,3597,1893,2071,781,592,1362,2339,"58.30
%",28.8,83.84,6
591,3590,1894,2079,785,599,1361,2339,"58.60
%",28.8,83.84,6
616,3549,1903,2073,783,594,1363,2352,"58.60
%",28.8,83.84,6
601,3536,1887,2069,779,597,1375,2349,"60.10
%",28.8,83.84,6
609,3540,1887,2074,783,604,1374,2382,"60.10
%",28.8,83.84,6
601,3597,1895,2078,788,604,1369,2382,"60.30
%",28.8,83.84,6
606,3559,1891,2082,791,605,1385,2352,"60.30
%",28.8,83.84,6
592,3553,1890,2083,789,597,1380,2352,"61.00
%",28.7,83.66,6
583,3566,1883,2078,794,621,1382,2354,"61.00
%",28.7,83.66,6
576,3565,1895,2082,790,609,1378,2359,"62.70
%",28.7,83.66,6
590,3537,1889,2084,799,608,1381,2352,"62.70
%",28.7,83.66,6
578,3555,1887,2075,790,611,1382,2355,"62.80
%",28.7,83.66,6
576,3536,1893,2080,791,613,1390,2362,"62.80
%",28.7,83.66,6
571,3473,1872,2066,792,613,1375,2342,"65.50
%",28.7,83.66,6
561,3449,1814,2041,786,609,1376,2339,"65.50
%",28.7,83.66,6
560,3429,1793,2045,796,613,1362,2334,"65.10
%",28.7,83.66,6
553,3397,1855,2039,795,596,1381,2337,"65.10
%",28.7,83.66,6
554,3421,1865,2039,784,619,1392,2337,"65.30
%",28.7,83.66,6
541,3407,1856,2043,791,611,1386,2334,"65.30
%",28.7,83.66,6
545,3431,1856,2058,793,610,1386,2336,"63.30
%",28.7,83.66,6
549,3437,1867,2062,787,605,1385,2335,"63.30
%",28.7,83.66,6
547,3421,1850,2039,786,605,1389,2341,"61.70
%",28.7,83.66,6
560,3430,1904,2105,797,605,1424,2384,"61.70
%",28.7,83.66,6
575,3408,1859,2059,789,591,1371,2337,"61.20
%",28.7,83.66,6
577,3395,1857,2047,784,603,1379,2339,"61.20
%",28.7,83.66,6
583,3455,1853,2046,784,605,1381,2341,"61.70
%",28.7,83.66,6
575,3525,1853,2046,783,605,1375,2337,"61.70
%",28.7,83.66,6
582,3557,1853,2047,783,606,1379,2348,"60.30
%",28.6,83.48,6
579,3559,1869,2057,780,605,1381,2346,"60.30
%",28.6,83.48,6
574,3553,1870,2060,774,599,1406,2349,"59.90
%",28.6,83.48,6
583,3555,1853,2041,771,593,1372,2331,"59.90
%",28.6,83.48,6
587,3622,1865,2053,777,669,1362,2337,"58.20
%",28.6,83.48,6
592,3653,1869,2043,774,582,1361,2351,"58.20
%",28.6,83.48,6
604,3657,1869,2055,779,583,1354,2347,"58.20
%",28.6,83.48,6
612,3632,1866,2038,771,591,1354,2339,"58.20
%",28.6,83.48,6
607,3603,1872,2054,768,592,1382,2340,"59.40
%",28.6,83.48,6
596,3545,1867,2032,771,592,1365,2333,"59.40
%",28.6,83.48,6
581,3496,1866,2039,775,593,1362,2335,"58.60
%",28.6,83.48,6
571,3472,1884,2064,778,593,1382,2345,"58.60
%",28.6,83.48,6
566,3427,1863,2032,771,587,1369,2271,"58.30
%",28.6,83.48,6
561,3473,1870,2041,769,595,1377,2343,"58.30
%",28.6,83.48,6
564,3525,1871,2061,765,585,1359,2333,"57.80
%",28.6,83.48,6
556,3565,1871,2038,765,583,1411,2345,"57.80
%",28.6,83.48,6
543,3549,1857,2042,767,582,1360,2338,"57.00
%",28.5,83.3,6
534,3519,1881,2053,759,576,1358,2342,"57.00
%",28.5,83.3,6
533,3505,1886,2055,737,573,1351,2337,"57.00
%",28.5,83.3,6
542,3662,1895,2061,761,574,1347,2339,"57.00
%",28.5,83.3,6
535,3648,1904,2067,761,574,1358,2350,"56.80
%",28.5,83.3,6
531,3671,1917,2069,758,567,1335,2328,"56.80
%",28.5,83.3,6
527,3685,1915,2070,755,571,1344,2341,"56.30
%",28.5,83.3,6
500,3618,1902,2045,755,562,1290,2329,"56.30
%",28.5,83.3,6
510,3646,1888,2064,761,571,1329,2339,"56.20
%",28.5,83.3,6
